-13,16,0,0.362304688,-0.915771484,0.196044922,-65.78019673,-21.14958243
-11,11,1,0.341064453,-0.958251953,0.197265625,-67.64905886,-19.21923901
-11,19,-1,0.391357422,-0.919189453,0.157470703,-65.34784709,-22.76535923
-14,15,-2,0.380615234,-0.927246094,0.172851563,-65.73295071,-21.97544316
-9,0,-2,0.405273438,-0.910644531,0.142089844,-64.75142165,-23.73603738
-59,-4,-43,0.560058594,-0.843017578,-0.079345703,-56.13902218,-33.4817099
-82,-6,-9,0.718505859,-0.364501953,-0.695800781,-20.02330857,-42.44974179
-47,6,-9,0.610107422,0.1640625,-0.776611328,9.431967482,-37.54723721
4,15,30,0.608642578,0.209472656,-0.9609375,10.43445516,-31.75134699
54,43,25,0.626953125,-0.411621094,-0.663574219,-24.27013818,-38.76054261
51,4,40,0.432128906,-0.864257813,-0.025878906,-63.39390259,-26.55478273
-40,21,-7,0.457763672,-1.025390625,-0.030273438,-65.89607839,-24.04805958
-31,10,-2,0.404785156,-0.867675781,-0.246337891,-61.36044657,-24.16962185
-53,5,-43,0.564697266,-0.424072266,-0.757568359,-24.1711185,-33.04132199
-28,25,-13,0.616699219,0.068359375,-0.82421875,3.799280786,-36.71051392
-1,16,11,0.655761719,0.040771484,-0.8046875,2.249252379,-39.14156247
25,18,27,0.575927734,-0.284179688,-0.770019531,-16.46431901,-35.05653602
50,44,42,0.436767578,-0.763427734,-0.419921875,-51.56302096,-26.62392555
-9,27,2,0.308105469,-0.93359375,-0.025878906,-71.67600649,-18.25742333
-12,11,2,0.308105469,-0.953613281,-0.080078125,-71.53960305,-17.84645702
-53,8,-28,0.439941406,-0.837890625,-0.165283203,-60.71234831,-27.25442387
-60,13,-22,0.576171875,-0.310302734,-0.846435547,-16.85951229,-32.58307542
-14,19,-10,0.634033203,0.100585938,-0.796875,5.641082062,-38.28705995
27,0,17,0.628662109,-0.077636719,-0.906494141,-4.025671895,-34.64368696
65,34,50,0.430664063,-0.673339844,-0.355957031,-50.3145879,-29.48576275
-8,12,1,0.336914063,-0.972412109,-0.114013672,-69.90881185,-18.98912285
-14,16,-1,0.315673828,-0.945800781,-0.162353516,-69.42793571,-18.20873694
-33,8,-19,0.390380859,-0.864746094,-0.182617188,-63.50868261,-23.83095548
-68,25,-20,0.569335938,-0.345214844,-0.900146484,-17.95851399,-30.56408748
-20,24,-6,0.665039063,0.063720703,-0.782958984,3.549431538,-40.2510152
26,10,17,0.585205078,-0.058349609,-0.843017578,-3.254238907,-34.70345751
68,54,58,0.410644531,-0.683105469,-0.526367188,-45.65764894,-25.46271836
1,40,8,0.356689453,-0.945068359,0.015380859,-69.30480952,-20.67509632
-35,-5,2,0.1796875,-1.031005859,0.010986328,-80.09548514,-9.885868202
-67,1,-21,0.188232422,-0.868408203,-0.317871094,-66.95496926,-11.50526863
-80,21,-43,0.454101563,-0.227050781,-0.8828125,-12.88240216,-26.4810267
-11,16,-4,0.368164063,0.186767578,-0.96875,10.21599959,-20.46398844
72,20,31,0.383544922,-0.259521484,-0.946533203,-14.25774944,-21.34494081
38,19,33,0.204345703,-0.885253906,-0.248779297,-70.0149467,-12.52892969
-14,19,-2,0.195068359,-0.963134766,-0.130615234,-76.30154347,-11.34836573
-18,19,-4,0.229003906,-0.958984375,-0.25390625,-70.37647265,-12.99869563
-98,5,-48,0.36328125,-0.632568359,-0.614501953,-41.54520181,-22.38814165
-37,10,-21,0.484375,0.037353516,-0.977294922,1.961377643,-26.34767991
33,12,27,0.464111328,-0.107421875,-1.025634766,-5.450774622,-24.23010646
73,50,62,0.317626953,-0.708984375,-0.501464844,-50.06239512,-20.09046554
-13,15,2,0.176513672,-0.924072266,-0.127441406,-76.74285818,-10.71516556
-17,13,-3,0.207763672,-0.958740234,-0.086181641,-76.79669043,-12.17957936
-83,-3,-46,0.391845703,-0.713134766,-0.377441406,-52.65933141,-25.90318865
-57,3,-30,0.574707031,-0.040527344,-0.830322266,-2.298246487,-34.65712763
11,14,5,0.476074219,0.109375,-0.96484375,5.804671294,-26.11783159
84,27,40,0.416748047,-0.614746094,-0.678710938,-37.66314504,-24.4702485
-15,21,5,0.287353516,-1.056884766,0.041259766,-74.64102529,-15.19927099
-14,18,-1,0.228271484,-0.980224609,-0.10546875,-75.6120704,-13.03655478
-34,17,-32,0.307128906,-0.961914063,-0.123535156,-71.00911327,-17.57239032
-91,28,-34,0.469726563,-0.495849609,-0.676025391,-31.06249779,-29.26105366
-24,23,2,0.457763672,0.193603516,-0.956542969,10.34653479,-25.12890255
71,17,57,0.450439453,-0.203369141,-0.960449219,-10.85237399,-24.64639027
43,12,34,0.233886719,-0.956542969,-0.116699219,-74.71651551,-13.64261351
-17,11,1,0.209472656,-0.995361328,-0.149902344,-75.49104197,-11.75559329
-28,14,-14,0.305664063,-1.008789063,-0.224365234,-69.40041643,-16.47683828
-96,-2,-32,0.370361328,-0.486572266,-0.66015625,-32.73315592,-24.30425962
-15,18,-4,0.482177734,0.212402344,-0.926025391,11.49947909,-26.90855765
59,25,20,0.528564453,-0.246582031,-0.835205078,-14.00788859,-31.25591483
66,47,53,0.325195313,-0.84375,-0.059326172,-68.60585615,-21.03012761
-18,17,-3,0.321533203,-0.959228516,-0.096923828,-70.70494535,-18.44362673
-23,16,-9,0.320068359,-0.894287109,-0.189208984,-67.42426559,-19.29780634
-76,1,-28,0.386962891,-0.572509766,-0.642333984,-37.36026942,-24.2146757
-58,14,-26,0.391113281,0.112548828,-0.903076172,6.524202552,-23.25635411
32,11,30,0.374511719,0.119873047,-1.056396484,6.104658822,-19.40519557
86,57,30,0.234375,-0.717041016,-0.479003906,-53.3615036,-15.20546657
-18,20,-14,0.30078125,-0.945556641,-0.293945313,-66.02154531,-16.89670305
-26,13,-7,0.276367188,-0.894042969,-0.293945313,-65.71131506,-16.36519954
-76,-11,-40,0.380859375,-0.527832031,-0.734130859,-32.54663291,-22.84166876
-36,17,-4,0.479492188,0.066894531,-0.882080078,3.811941886,-28.45929204
46,19,19,0.460449219,-0.169677734,-0.93359375,-9.257807368,-25.88505233
61,44,62,0.275878906,-0.803710938,-0.236328125,-65.67786876,-18.2274739
-12,16,2,0.265136719,-0.970458984,-0.06640625,-74.27031569,-15.2467396
-38,16,-26,0.306640625,-0.916503906,-0.075195313,-70.99171537,-18.44127415
-89,-9,-48,0.493408203,-0.383300781,-0.782470703,-22.5070704,-29.52216805
-15,20,-2,0.482177734,0.153076172,-0.91015625,8.453369005,-27.58424001
71,24,25,0.459472656,-0.4296875,-0.772216797,-25.55659572,-27.47144424
22,16,21,0.294189453,-0.931884766,-0.181884766,-69.63727049,-17.21540226
-11,14,3,0.282958984,-0.980224609,-0.118652344,-72.61887327,-15.99101367
-15,21,-4,0.27734375,-0.978759766,-0.147705078,-72.20116652,-15.65233428
-64,2,-49,0.432861328,-0.736572266,-0.301025391,-54.40467588,-28.54590672
-60,18,-32,0.548095703,-0.234619141,-0.771972656,-13.91825962,-34.18877772
6,11,8,0.487548828,0.139160156,-0.955810547,7.389754186,-26.7831617
79,61,55,0.430175781,-0.512695313,-0.66015625,-33.05100283,-27.23262517
-12,36,0,0.278808594,-0.955810547,-0.054931641,-73.44245641,-16.23651334
-15,13,1,0.30078125,-0.955810547,-0.089355469,-71.82602972,-17.39686458
-40,-5,-18,0.473144531,-0.868896484,-0.218505859,-59.04473859,-27.83820827
-88,-3,-41,0.407226563,-0.280273438,-0.846679688,-16.61064191,-24.54153981
-20,12,-19,0.344482422,0.355957031,-0.885986328,20.5286743,-19.83860119
95,26,21,0.370361328,-0.258300781,-0.936767578,-14.38207007,-20.86371164
3,13,-2,0.180419922,-0.974121094,-0.425537109,-64.61641736,-9.632745103
-14,11,-2,0.208496094,-0.979248047,-0.155273438,-75.13253492,-11.87554505
-26,-6,-2,0.239746094,-0.931884766,-0.259277344,-69.24605012,-13.92054188
20,34,23,0.224365234,-0.936767578,-0.322998047,-67.22614724,-12.75824623
-11,19,-3,0.254882813,-0.955078125,-0.184326172,-71.77099821,-14.68341375
-11,18,0,0.275878906,-0.948974609,-0.180175781,-70.85195329,-15.93988942
-13,17,0,0.267333984,-0.941650391,-0.190917969,-70.76798598,-15.54860111
-81,1,-31,0.413330078,-0.794433594,-0.303955078,-57.14487929,-25.91650749
-77,12,-44,0.481689453,-0.133789063,-0.8203125,-8.005617142,-30.09422213
-8,15,-2,0.389404297,0.371337891,-0.887207031,20.96964045,-22.04190021
116,35,20,0.396972656,-0.252441406,-0.958251953,-13.67879729,-21.83102868
-11,51,-11,0.290283203,-0.895996094,-0.142333984,-70.15912786,-17.74291315
-16,16,-2,0.248535156,-0.967285156,-0.139892578,-73.57200797,-14.26763275
-52,18,-27,0.346435547,-0.885986328,-0.090332031,-67.99682612,-21.25604437
-84,24,-29,0.518310547,-0.355957031,-0.817626953,-20.18835346,-30.16635789
-14,17,-2,0.5078125,0.162597656,-0.854736328,9.288213584,-30.26994159
96,23,40,0.411865234,-0.468261719,-0.804443359,-27.39014379,-23.86856503
-13,10,10,0.287841797,-0.987792969,-0.173583984,-71.20731822,-16.01354275
-15,28,-3,0.271972656,-0.954101563,-0.136230469,-72.31682685,-15.75875974
-57,20,-30,0.403076172,-0.832519531,-0.229736328,-60.86978972,-25.0193955
-87,15,-39,0.513183594,-0.392822266,-0.695556641,-24.43963147,-32.71788967
-25,14,-4,0.410400391,0.294433594,-0.843261719,17.42984328,-24.67779394
64,21,28,0.422119141,-0.075439453,-0.895019531,-4.359496798,-25.17186949
50,36,27,0.326416016,-0.788818359,-0.333984375,-59.37318773,-20.85963052
-16,20,-3,0.208496094,-0.977783203,-0.175048828,-74.44161953,-11.85409149
-17,22,-5,0.24609375,-0.952880859,-0.181396484,-72.21161902,-14.23595397
-77,0,-26,0.344482422,-0.675537109,-0.544433594,-46.35738867,-21.65528456
-54,16,-21,0.463378906,-0.027587891,-0.913818359,-1.542361695,-26.87812355
-4,17,3,0.453613281,0.172363281,-0.916503906,9.567350271,-25.93882438
71,27,26,0.456054688,-0.450683594,-0.777099609,-26.57342073,-26.91547395
8,5,6,0.351318359,-1.022460938,-0.240722656,-67.38717767,-18.49284191
-19,19,-2,0.221191406,-0.987304688,-0.048828125,-77.07828993,-12.61285824
-16,25,-5,0.206787109,-0.995117188,-0.113037109,-76.67655932,-11.66614842
-14,16,-1,0.227050781,-0.977539063,-0.104248047,-75.66325319,-13.00489195
-94,-5,-59,0.354980469,-0.712890625,-0.377685547,-53.98020186,-23.74989261
-50,10,-14,0.348632813,0.160644531,-1.060302734,8.19019958,-18.00907996
72,33,34,0.353515625,-0.206542969,-0.975585938,-11.2573976,-19.51965435
55,18,48,0.302001953,-0.920166016,-0.027832031,-71.75806089,-18.16227038
-13,19,0,0.172851563,-0.983642578,-0.061523438,-79.43430315,-9.9475511
-13,21,-1,0.19921875,-0.978759766,-0.064453125,-77.92475903,-11.48073315
-28,29,-20,0.277587891,-0.970214844,-0.110351563,-72.88699692,-15.86922273
-97,-22,-32,0.40625,-0.407470703,-0.868896484,-23.01641237,-22.94351417
-9,12,3,0.364746094,0.178955078,-1.016357422,9.409874295,-19.46538965
96,46,44,0.331787109,-0.534423828,-0.821533203,-31.09778429,-18.7028174
-21,23,0,0.235107422,-1.048095703,-0.07421875,-76.76294013,-12.6126519
-14,14,1,0.208496094,-0.968505859,-0.139892578,-75.46639472,-12.02786226
-13,15,-1,0.2421875,-0.957275391,-0.12890625,-74.00760964,-14.07579623
-15,16,-1,0.263671875,-0.960449219,-0.164306641,-72.07519337,-15.14153946
-83,-9,-51,0.428222656,-0.803710938,-0.172363281,-60.12917117,-27.5177673
-81,0,-23,0.420410156,-0.122558594,-0.854736328,-7.331736909,-25.96051556
16,19,21,0.34765625,0.222167969,-1.080810547,11.07188229,-17.48832972
95,72,29,0.346679688,-0.667724609,-0.234130859,-57.93252326,-26.10251096
-14,18,-1,0.145263672,-0.993652344,-0.116943359,-79.37049274,-8.261026027
-15,15,-2,0.178466797,-0.971679688,-0.141113281,-76.82178807,-10.3017088
-19,25,0,0.176269531,-0.956054688,-0.175537109,-75.4150524,-10.27835378
-74,35,-40,0.245605469,-0.827148438,-0.37109375,-61.71960349,-15.15840821
-91,-2,-7,0.239013672,-0.009033203,-1.097900391,-0.460614024,-12.2812961
25,17,11,0.256591797,0.224853516,-0.982910156,12.48091059,-14.27753552
69,-31,12,0.327148438,-0.870849609,-0.396728516,-59.43908664,-18.87361725
-33,13,-9,0.164794922,-1.072509766,-0.009277344,-81.25100124,-8.735059389
-24,29,-8,0.275146484,-0.923828125,-0.187255859,-70.18774643,-16.27236501
-16,10,5,0.256835938,-0.884033203,-0.386474609,-62.30477897,-14.90650105
-98,-8,-45,0.356933594,-0.490478516,-0.577392578,-35.85021215,-25.22699522
-38,16,-10,0.235351563,0.289550781,-1.090820313,14.54590336,-11.779354
111,22,33,0.300292969,-0.25,-0.956054688,-14.00790791,-16.90290074
59,17,21,0.303222656,-0.885253906,-0.145263672,-69.20305415,-18.67555085
21,32,-32,0.434326172,-0.800048828,-0.102783203,-60.84421343,-28.30021022
-6,25,-8,0.597412109,-0.780273438,0.126708984,-51.95055388,-37.07996977
-7,15,1,0.669677734,-0.803955078,0.079101563,-50.01109137,-39.65792259
-11,-52,19,0.551025391,-0.6953125,0.030273438,-51.56163375,-38.36992288
-44,-4,-3,0.482177734,-0.804931641,-0.271972656,-55.48172172,-29.57533843
-76,-3,-10,0.474853516,-0.407714844,-0.853271484,-22.66177772,-26.66265257
-37,4,-17,0.388916016,0.214111328,-0.978271484,11.49624023,-21.22424308
81,27,21,0.409179688,-0.156738281,-0.955078125,-8.578348089,-22.91718857
56,13,30,0.231445313,-0.924316406,-0.116699219,-74.33514682,-13.95122855
-13,23,-4,0.198242188,-0.982177734,-0.044921875,-78.30733254,-11.39962964
-16,23,-3,0.224609375,-0.956054688,-0.064697266,-76.26151025,-13.1918339
-41,40,-24,0.217773438,-0.788330078,-0.122314453,-72.41987502,-15.26860946
-113,10,-11,0.258056641,-0.223632813,-0.958251953,-12.6993311,-14.69502866
4,23,24,0.395263672,0.102050781,-0.991210938,5.4627254,-21.63682566
85,20,10,0.268554688,-0.637939453,-0.691650391,-40.6891138,-15.92951251
1,-1,6,0.234375,-0.940429688,-0.004394531,-76.00339921,-13.99409099
-14,19,-2,0.218505859,-0.975341797,-0.103515625,-76.07714392,-12.55919544
-34,27,-14,0.246582031,-0.96875,-0.130859375,-73.92519722,-14.15726142
-82,20,-12,0.387207031,-0.614990234,-0.642333984,-39.35075137,-23.52926757
-14,19,-3,0.327636719,0.196533203,-0.959472656,10.97041314,-18.49663229
70,11,7,0.410888672,-0.303955078,-0.994140625,-15.77833578,-21.56635793
58,22,33,0.437011719,-0.843994141,-0.3046875,-57.73926785,-25.96726981
-14,21,-2,0.186279297,-0.977294922,-0.004394531,-79.2055354,-10.79142606
-16,19,-3,0.244873047,-0.979736328,-0.052490234,-75.6613463,-14.01357989
-74,9,-37,0.435791016,-0.833740234,-0.203369141,-60.02329295,-26.92170367
-110,16,3,0.251220703,-0.073974609,-0.876708984,-4.637289933,-15.93590187
-4,18,6,0.333251953,0.256103516,-0.914306641,14.74424641,-19.33990772
117,30,10,0.332763672,-0.314941406,-0.906982422,-18.05558672,-19.11581717
-4,41,-9,0.369628906,-0.954589844,0.037597656,-68.73350241,-21.15206652
-4,25,4,0.354492188,-0.932373047,-0.053710938,-68.96607086,-20.78550725
-11,16,2,0.373779297,-0.906494141,0.102539063,-66.8499394,-22.27999784
-13,15,0,0.356201172,-0.944824219,0.062988281,-69.05057257,-20.61467261
-12,17.6,0.4,0.173681641,-0.987988281,0.004199219,-79.97188446,-9.968503743
-68.6,7.6,-42.6,0.412939453,-0.849560547,-0.222851563,-60.60418892,-25.09809231
-61.4,13.8,-16.4,0.469677734,-0.22421875,-0.856640625,-12.89892577,-27.8689379
95.6,21,40.8,0.414697266,-0.484960938,-0.783837891,-29.19277074,-23.90238454
-32.2,21.6,-13,0.215234375,-0.966699219,-0.135009766,-75.08843903,-12.42507543
-77.2,39.6,-31,0.462353516,-0.187841797,-0.913378906,-10.47098921,-26.26441008
55.8,17,28.2,0.463476563,-0.429589844,-0.774707031,-25.49813739,-27.45521961
-10.8,19.2,4,0.196142578,-0.977978516,-0.170507813,-74.19384712,-11.10125751
-86.6,2.8,-38.2,0.431689453,-0.529345703,-0.751074219,-31.3640318,-25.09568637
21.6,12,25.2,0.48203125,-0.149609375,-0.960644531,-7.886525188,-26.34409138
42.6,8,16,0.21171875,-0.907373047,-0.179931641,-72.51007179,-12.90195179
-68.8,11,-35.2,0.430566406,-0.798876953,-0.471240234,-51.1165596,-24.75977639
36.4,-0.4,37.4,0.482763672,-0.541064453,-0.628515625,-34.28837045,-30.12842534
-11.8,19.4,-2,0.168457031,-0.986376953,-0.181445313,-75.68212548,-9.518989128
-52,24.8,-38,0.508349609,-0.675878906,-0.534228516,-42.53895793,-30.45775472
9.2,1.8,23.4,0.647753906,-0.397265625,-0.606005859,-24.13645126,-41.71834184
15,15.8,14.4,0.193359375,-0.958886719,-0.291113281,-69.93947892,-10.89287076
-68.4,35.2,-39.2,0.2984375,-0.914453125,-0.341210938,-63.25803717,-17.07577196
-14.8,13.6,4.2,0.576464844,-0.465136719,-0.652246094,-28.10790563,-35.74493363
35,10.4,22.4,0.23125,-0.919189453,-0.436816406,-61.19954011,-12.96847591
-20.8,24.2,-5.6,0.112060547,-0.990087891,-0.174511719,-78.10106405,-6.359481255
-47.6,28.4,-24.2,0.471972656,-0.636425781,-0.570458984,-40.63099528,-28.90217206
43.6,-4.8,34.2,0.369384766,-0.758691406,-0.541601563,-48.68861696,-21.72473942
-7,19.4,-1,0.120166016,-0.9796875,-0.14921875,-78.93369211,-6.890453813
-47,34.4,-22.8,0.207324219,-0.944140625,-0.312548828,-68.28348923,-11.77226863
-16.4,17.8,-1.4,0.513037109,-0.575244141,-0.629052734,-35.32587185,-31.04122712
40.4,-8.8,21.8,0.135791016,-1.002050781,-0.272265625,-72.46466349,-7.465679111
-12.8,18,-0.6,0.039892578,-1.004589844,-0.064160156,-85.55486475,-2.269916285
-66,29.8,-35.8,0.237744141,-0.884472656,-0.401269531,-62.1229189,-13.75057053
-11,17.6,0.6,0.475537109,-0.626855469,-0.624658203,-38.59713557,-28.25225606
55.4,-6,26.4,0.206347656,-0.918798828,-0.35625,-65.59547097,-11.72092259
-39,29,-18.2,0.132373047,-0.991357422,-0.136572266,-79.02006148,-7.496016837
-69.4,44.4,-32,0.4390625,-0.190087891,-0.9046875,-10.75709736,-25.37655956
102.4,6,46.6,0.402001953,-0.493505859,-0.802197266,-29.43478285,-22.78278735
-20.8,18.8,-33,0.271533203,-1.077490234,-0.154248047,-73.57014512,-13.90786037
-21,6.2,-8.2,0.795996094,-0.055859375,-0.537011719,-3.198921106,-55.67300362
38.4,13.4,62.6,0.434472656,-0.891699219,-0.374267578,-56.75219801,-24.11213055
-29.8,21.8,-16.8,0.247558594,-0.971289063,-0.251220703,-70.01982315,-13.77470723
-47.4,25,-26.8,0.616943359,-0.442675781,-0.668164063,-25.87603183,-37.52041437
52,-2.6,59.2,0.497998047,-0.640478516,-0.604638672,-38.72248221,-29.78911813
-11.4,24,1.2,0.165966797,-0.969140625,-0.132128906,-77.45454743,-9.63331472
-26.4,20.4,-6.6,0.157080078,-0.995068359,-0.189746094,-76.09821651,-8.796511943
-45.4,29.4,-29.4,0.601318359,-0.439648438,-0.649902344,-26.40628376,-37.39902447
16.4,0.2,27.2,0.568115234,-0.420898438,-0.657568359,-25.85298627,-35.97435662
-8,21,5.4,0.157910156,-0.975,-0.175292969,-76.31343672,-9.041869853
-70.2,18.6,-58.4,0.355810547,-0.880371094,-0.418408203,-57.76564868,-20.01079824
-12.6,17.2,3.6,0.667822266,-0.134423828,-0.7234375,-7.753513663,-42.20859176
68.6,6,34.4,0.264892578,-0.968115234,-0.391796875,-63.18333658,-14.07567229
-108.2,12,-23.8,0.266796875,-0.6984375,-0.538720703,-49.34133262,-16.62930953
7,41.6,13,0.944873047,0.060009766,-0.436279297,3.300775608,-64.99068757
26.2,-44.2,64.4,0.665332031,-0.632324219,-0.058544922,-42.68497945,-46.29539363
-66.6,46.6,-55.2,0.418164063,-0.966650391,-0.198730469,-64.21294457,-23.08312658
-4.4,14.8,1.2,0.860888672,-0.158349609,-0.428417969,-9.350114792,-62.03391494
33.6,-5.8,52.4,0.394580078,-0.921044922,-0.208935547,-64.26375805,-22.52813594
-48.4,44.6,-52.4,0.368164063,-0.991015625,-0.203808594,-66.72055945,-20.01063383
-14.6,21.8,-8,0.854638672,-0.129785156,-0.455566406,-7.631886586,-60.9987785
43.4,-10.2,63.8,0.489599609,-0.882128906,-0.298681641,-56.3724115,-27.79618266
-48.4,21.8,-42.8,0.478222656,-0.935498047,-0.247363281,-60.06349087,-26.26232808
-7.8,24.8,-0.8,0.875195313,-0.121923828,-0.416699219,-6.972866855,-63.50242615
26.8,13.8,63.6,0.783105469,-0.436523438,-0.420996094,-25.84977993,-52.32055049
-12.6,21.8,2.2,0.316259766,-0.982617188,-0.087890625,-71.48514758,-17.71767909
-58.6,26,-64.6,0.591357422,-0.764501953,-0.242333984,-49.96509135,-36.25286059
-10,15.2,2.6,0.921582031,-0.260791016,-0.326660156,-14.92850301,-65.61087262
43.2,-2,69.4,0.559765625,-0.804541016,-0.232763672,-52.66654728,-33.6159509
-15.6,17,-4.6,0.235253906,-0.987597656,-0.065966797,-75.88955802,-13.37799566
-51.6,33,-56.2,0.798925781,-0.394091797,-0.320263672,-24.2400326,-57.57315488
-0.2,20,24.2,0.879003906,-0.203466797,-0.247460938,-12.57648817,-69.81577641
-6.4,4.2,7.2,0.236279297,-0.999804688,-0.124462891,-74.6730406,-13.12774391
-53.2,37.4,-44.8,0.436523438,-0.886523438,-0.23046875,-60.79121116,-25.48641149
-25,18.8,-7.8,0.845898438,-0.161962891,-0.437646484,-9.674942158,-61.06462665
55.2,-21.6,66,0.608203125,-0.670654297,-0.389355469,-42.67921112,-38.04044367
-25.2,19,-7.2,0.231103516,-1.007275391,-0.11171875,-74.28594385,-12.82599757
-35.2,42,-18,0.833837891,-0.232128906,-0.317382813,-14.5271978,-64.60473079
11.4,10.4,32.8,0.855322266,-0.255859375,-0.311132813,-15.701392,-64.57362787
-10.6,7.4,-2.4,0.226660156,-0.9984375,-0.09609375,-75.53056202,-12.70122649
-72.4,59.8,-70.8,0.481103516,-0.924316406,-0.203857422,-60.20993811,-27.11300072
-23.4,19.2,-12.8,0.902539063,-0.278125,-0.304589844,-16.23930487,-65.28428537
51,-32.2,106,0.642333984,-0.526904297,-0.284082031,-36.50324854,-46.90977613
-12.4,19.6,-2,0.230126953,-0.972509766,-0.112597656,-75.22840153,-13.22742041
-67.6,46.2,-41,0.650537109,-0.687792969,-0.30546875,-43.61186644,-40.77533305
-15.4,19.4,-6,0.859082031,-0.372558594,-0.373339844,-21.68103607,-58.44721518
35.6,-20.8,44.8,0.327587891,-1.042773438,-0.220556641,-69.02834844,-16.79088506
-16.6,13.2,-7.8,0.270800781,-0.985253906,-0.154589844,-72.38137211,-15.19362631
-37,26,-16.2,0.793457031,-0.445507813,-0.375683594,-26.9067054,-53.62353298
-10.4,17.6,1.2,0.815039063,-0.375927734,-0.427392578,-22.22075167,-55.06215371
17,-6.6,13.4,0.254785156,-1.004833984,-0.151171875,-73.18904919,-14.06877193
-33.4,35,-22.8,0.288525391,-1.007128906,-0.190820313,-70.78973586,-15.67429923
-35.2,20,-12.6,0.831689453,-0.315966797,-0.380908203,-19.06451435,-59.20192274
-6.4,15.2,3.2,0.860205078,-0.323388672,-0.397949219,-18.83705094,-59.19620235
61.2,-30,67.6,0.423779297,-0.950097656,-0.237841797,-61.56461869,-24.03525827
-17.2,20,-8.6,0.228710938,-0.986230469,-0.127685547,-74.93323253,-12.92777439
-60.8,39.6,-48.4,0.794580078,-0.285351563,-0.437939453,-17.39024954,-56.56219503
0.2,15.8,12.8,0.863769531,-0.192480469,-0.384277344,-11.56392659,-63.47986826
15.2,15.2,13.4,0.311328125,-0.977880859,-0.173095703,-69.13035255,-17.14800037
-30.2,30,-14.2,0.293261719,-0.993798828,-0.164208984,-71.27976994,-16.19939454
-23,14.8,-13.4,0.806152344,-0.328955078,-0.405712891,-20.00939576,-56.97450018
14.2,-2.6,34.2,0.717089844,-0.409960938,-0.391015625,-26.72517457,-51.36410986
-14.6,26.8,1.8,0.258300781,-0.980371094,-0.056445313,-74.83171916,-14.72921969
-52,48.8,-30.8,0.407519531,-0.927148438,-0.156347656,-64.7027704,-23.4501139
-7,19.6,-3.6,0.801855469,-0.354150391,-0.419873047,-21.27160906,-55.39921229
49.6,-12.6,52.6,0.511425781,-0.890966797,-0.289453125,-56.25306295,-28.76054959
-15.2,18.4,-3.2,0.249951172,-0.989794922,-0.010107422,-75.76040278,-14.18522732
-78.6,55.2,-66.6,0.556542969,-0.851464844,-0.200048828,-55.02186335,-32.61010566
-9.2,15.4,7.6,0.882861328,-0.272363281,-0.392578125,-15.72648853,-61.5296201
54.2,-20.6,38.2,0.367431641,-0.966503906,-0.213427734,-66.0307343,-20.34472197
-13.6,18.2,-0.2,0.226513672,-0.980175781,0.030419922,-76.81838912,-13.00515116
